Description,,Summary Amt.
Beginning balance as of 01/01/2022,,"80801.62"
Total credits,,"382288.88"
Total debits,,"-441050.54"
Ending balance as of 12/31/2022,,"22039.96"

Date,Description,Amount,Running Bal.
07/19/2022,"Online Banking transfer to CHK 3682 Confirmation# 1124304712","-2000.00","91845.45"
07/20/2022,"RALPHS #0 2773 07/20 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-57.69","91787.76"
07/20/2022,"Check 3112","-1084.96","90702.80"
07/21/2022,"NORDSTROM #032 07/21 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-113.09","90589.71"
07/21/2022,"NORDSTROM #032 07/21 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-964.36","89625.35"
07/21/2022,"NORDSTROM #032 07/21 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-19.70","89605.65"
07/21/2022,"APPLE STORE # 07/21 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-516.12","89089.53"
07/21/2022,"Check 3097","-443.00","88646.53"
07/21/2022,"SALADINOS INC DES:SALADINOS ID:S22999 INDN:SUBWAY-22999-NORTHRIDG CO ID:2942666781 PPD","-2985.58","85660.95"
07/21/2022,"CA DEPT TAX FEE DES:CDTFA EPMT ID:11953314 INDN:PORTER RANCH SUBWAY IN CO ID:2822162215 CCD","-1353.00","84307.95"
07/22/2022,"GRUBHUB INC DES:Jul Actvty ID:22072220UBbhSfh INDN:Porter Ranch Subway IN CO ID:1261328194 CCD","66.94","84374.89"
07/22/2022,"Online Banking transfer from CHK 2088 Confirmation# 2251503229","16.85","84391.74"
07/22/2022,"DoorDash, Inc. DES:22999 ID:ST-A7P3Z0L5I4J0 INDN:PORTER RANCH SUBWAY IN CO ID:4270465600 CCD","9.66","84401.40"
07/26/2022,"UBER USA 6787 DES:EDI PAYMNT ID:3AFUDN9F37WLTVA INDN:anet kesisoglu CO ID:3320456349 CCD PMT INFO:REF*TN*3AFUDN9F37*Store ID:22999-093286\","99.86","84501.26"
07/26/2022,"Check 10838","-403.37","84097.89"
07/26/2022,"Check 10834","-391.92","83705.97"
07/27/2022,"WIRE TYPE:WIRE IN DATE: 220727 TIME:1325 ET TRN:2022072700386583 SEQ:2022072700007755/002720 ORIG:ADVANTAGE ONE ESCROW INC ID:555069057 SND BK: CITY NATIONAL BANK ID:122016066 PMT DET:36022-KR","25624.15","109330.12"
07/27/2022,"Online Banking transfer to CHK 3682 Confirmation# 7496363195","-500.00","108830.12"
07/27/2022,"CA DEPT TAX FEE DES:CDTFA EPMT ID:11768246 INDN:PORTER RANCH SUBWAY IN CO ID:2822162215 CCD","-2796.00","106034.12"
07/27/2022,"CA DEPT TAX FEE DES:CDTFA EPMT ID:11878568 INDN:PORTER RANCH SUBWAY IN CO ID:2822162215 CCD","-1250.00","104784.12"
08/02/2022,"WIRE TYPE:WIRE IN DATE: 220802 TIME:1228 ET TRN:2022080200363208 SEQ:2022080200004924/001623 ORIG:ADVANTAGE ONE ESCROW INC ID:555069057 SND BK: CITY NATIONAL BANK ID:122016066 PMT DET:36022-KR","5000.00","109784.12"
08/02/2022,"Online Banking transfer from CHK 3682 Confirmation# 4846725358","200.00","109984.12"
08/02/2022,"UBER USA 6787 DES:EDI PAYMNT ID:SF187KWRTE9G36G INDN:anet kesisoglu CO ID:3320456349 CCD PMT INFO:REF*TN*SF187KWRTE*Store ID:22999-093286\","142.00","110126.12"
08/02/2022,"stop payment","-36.00","110090.12"
08/04/2022,"TAVERN SERVICE COMPANY 08/03 REFUND 8183490287 CA DEBIT CARD *3649","36.00","110126.12"
08/09/2022,"UBER USA 6787 DES:EDI PAYMNT ID:U89EG81HELNAI30 INDN:anet kesisoglu CO ID:3320456349 CCD PMT INFO:REF*TN*U89EG81HEL*Store ID:22999-093286\","73.83","110199.95"
08/12/2022,"Online Banking transfer to CHK 3682 Confirmation# 4629159817","-700.00","109499.95"
08/15/2022,"Online Banking transfer to CHK 3682 Confirmation# 1454708294","-2500.00","106999.95"
08/17/2022,"BKOFAMERICA MOBILE 08/17 3600421408 DEPOSIT *MOBILE CA","404.50","107404.45"
08/17/2022,"Online Banking transfer to CHK 3682 Confirmation# 1278108081","-1000.00","106404.45"
08/18/2022,"NEXGEN EXTERMINATING 08/17 PURCHASE 714-869-3107 CA DEBIT CARD *3649","-240.00","106164.45"
08/19/2022,"HONDA PMT DES:8007086555 ID:2PD44YMKRO89GXI INDN:ANET KESISOGLU CO ID:A953472715 PPD","-621.72","105542.73"
08/22/2022,"SQ *NEW SHANGHAI RESTAU 08/19 PURCHASE gosq.com CA DEBIT CARD *3649","-99.83","105442.90"
08/22/2022,"SHELL SERVICE 08/20 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-55.37","105387.53"
08/22/2022,"Check 3103","-390.00","104997.53"
08/23/2022,"LADWP DES:WEB PAY ID:4238131000 INDN:ANET KESISOGLU CO ID:4956000736 WEB","-1700.79","103296.74"
08/24/2022,"TARGET T- 3030 08/24 PURCHASE Costa Mesa CA DEBIT CARD *3649","-334.72","102962.02"
08/26/2022,"IHEALTHFULFILLMENT SER 08/25 PURCHASE 888-675-0241 NY DEBIT CARD *3649","-64.40","102897.62"
08/26/2022,"Online Banking transfer to CHK 3682 Confirmation# 4652934032","-500.00","102397.62"
08/26/2022,"SHELL SERVICE 08/26 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-60.14","102337.48"
08/29/2022,"GREENBURG DENTAL GROUP 08/26 PURCHASE TOLUCA LAKE CA DEBIT CARD *3649","-475.00","101862.48"
08/29/2022,"Online Banking transfer to CHK 3682 Confirmation# 4764260754","-500.00","101362.48"
08/29/2022,"GOLDEN GALLEON 08/28 PURCHASE DANA POINT CA DEBIT CARD *3649","-99.13","101263.35"
08/31/2022,"Online Banking transfer to CHK 3682 Confirmation# 1197788456","-1000.00","100263.35"
09/01/2022,"FH* LAKE MISSION VIEJO 08/31 PURCHASE LAKEMISSIONVI CA DEBIT CARD *3649","-31.80","100231.55"
09/01/2022,"MISSION RANCH 09/01 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-208.37","100023.18"
09/02/2022,"BUY BUY BABY NASH E-CMR 08/31 PURCHASE 973-785-4333 NJ DEBIT CARD *3649","-386.34","99636.84"
09/06/2022,"BKOFAMERICA ATM 09/03 #000005442 DEPOSIT PORTOLA PLAZA MISSION VIEJO CA CKCD 4815880027363649","2000.00","101636.84"
09/06/2022,"7-ELEVEN 09/03 PURCHASE Lake Forest CA DEBIT CARD *3649","-64.78","101572.06"
09/07/2022,"SUSHI IMARI 09/06 PURCHASE COSTA MESA CA DEBIT CARD *3649","-194.33","101377.73"
09/09/2022,"BKOFAMERICA ATM 09/09 #000006318 WITHDRWL PORTOLA PLAZA MISSION VIEJO CA CKCD 4815880027363649","-500.00","100877.73"
09/12/2022,"HIGH PARK TAP HOUSE 09/09 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-103.79","100773.94"
09/12/2022,"MISSION RANCH 09/12 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-62.73","100711.21"
09/13/2022,"HONDA PMT DES:8007086555 ID:2PHB4WP1U5YTIFT INDN:ANET KESISOGLU CO ID:A953472715 PPD","-303.28","100407.93"
09/14/2022,"Online Banking transfer to CHK 3682 Confirmation# 1512663236","-2500.00","97907.93"
09/15/2022,"PartSelect.com 09/14 PURCHASE 888-7384871 FL DEBIT CARD *3649","-424.89","97483.04"
09/15/2022,"CIRCLE K 09421 09/15 PURCHASE COSTA MESA CA DEBIT CARD *3649","-61.23","97421.81"
09/19/2022,"BUY BUY BABY NASH E-CMR 09/16 PURCHASE 973-785-4333 NJ DEBIT CARD *3649","-64.63","97357.18"
09/19/2022,"VIDA MODERN TAQUERIA 09/16 PURCHASE REDONDO BEACH CA DEBIT CARD *3649","-44.32","97312.86"
09/19/2022,"PETCO #2124 09/18 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-38.00","97274.86"
09/19/2022,"Online Banking transfer to CHK 3682 Confirmation# 4463473065","-800.00","96474.86"
09/19/2022,"RALPHS #0 2773 09/19 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-16.99","96457.87"
09/20/2022,"CIRCLE K 09421 09/20 PURCHASE COSTA MESA CA DEBIT CARD *3649","-48.93","96408.94"
09/21/2022,"SUSHI IMARI 09/20 PURCHASE COSTA MESA CA DEBIT CARD *3649","-166.27","96242.67"
09/22/2022,"Online Banking transfer to CHK 3682 Confirmation# 5088994041","-3500.00","92742.67"
09/26/2022,"TARGET T- 8840 09/24 PURCHASE Northridge CA DEBIT CARD *3649","-23.81","92718.86"
09/26/2022,"THE GREAT GREEK 09/24 PURCHASE 818-9055250 CA DEBIT CARD *3649","-65.85","92653.01"
09/26/2022,"LATAXCENTER DES:PURCHASE ID:PORTER RANCH SU INDN:PORTER RANCH SUBWAY IN CO ID:3383693141 CCD","-1900.00","90753.01"
09/28/2022,"Online Banking transfer to CHK 3682 Confirmation# 1738135918","-1000.00","89753.01"
09/29/2022,"TARGET T- 2676 09/29 PURCHASE Foothill Ranc CA DEBIT CARD *3649","-32.90","89720.11"
10/03/2022,"BKOFAMERICA ATM 10/01 #000001112 WITHDRWL PORTOLA PLAZA MISSION VIEJO CA CKCD 4815880027363649","-1000.00","88720.11"
10/03/2022,"RALPHS #0 2773 10/01 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-110.26","88609.85"
10/04/2022,"DOMENICOS ON THE LAKE 10/02 PURCHASE 949-4469205 CA DEBIT CARD *3649","-50.18","88559.67"
10/06/2022,"TOP NAILS 10/06 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-62.00","88497.67"
10/06/2022,"CIRCLE K 09426 10/06 PURCHASE LAKE FOREST CA DEBIT CARD *3649","-45.25","88452.42"
10/07/2022,"BOS OUTLE 901 10/07 PURCHASE COSTA MESA CA DEBIT CARD *3649","-317.78","88134.64"
10/11/2022,"BKOFAMERICA ATM 10/08 #000001142 DEPOSIT PORTER RANCH NORTHRIDGE CA CKCD 4815880027363649","200.00","88334.64"
10/11/2022,"PartSelect.com 10/08 REFUND 888-7384871 FL DEBIT CARD *3649","414.92","88749.56"
10/11/2022,"BKOFAMERICA MOBILE 10/11 3826429161 DEPOSIT *MOBILE CA","73.20","88822.76"
10/11/2022,"BKOFAMERICA ATM 10/08 #000001139 WITHDRWL PORTER RANCH NORTHRIDGE CA CKCD 4815880027363649","-1000.00","87822.76"
10/11/2022,"ARCO42451001 10/08 PURCHASE CHATSWORTH CA DEBIT CARD *3649","-68.74","87754.02"
10/11/2022,"SQ *ALCHEMIST RESTAURAN 10/09 PURCHASE Los Angeles CA DEBIT CARD *3649","-90.48","87663.54"
10/11/2022,"RALPHS #0127 1 10/09 PURCHASE NORTHRIDGE CA DEBIT CARD *3649","-13.14","87650.40"
10/11/2022,"Check 3111","-356.44","87293.96"
10/12/2022,"Online Banking transfer to CHK 3682 Confirmation# 4162379524","-1000.00","86293.96"
10/12/2022,"HONDA PMT DES:8007086555 ID:2PMYLT052PMSXVB INDN:ANET KESISOGLU CO ID:A953472715 PPD","-303.28","85990.68"
10/14/2022,"DAISY SHOPPE 10/13 PURCHASE SAN CLEMENTE CA DEBIT CARD *3649","-358.71","85631.97"
10/14/2022,"GOLDFIELD 10/13 PURCHASE SAN CLEMENTE CA DEBIT CARD *3649","-92.64","85539.33"
10/17/2022,"EXTTRANSFER DES:ACCTVERIFY ID:5758751073 INDN:ANET KESISOGLU CO ID:1770527921 PPD","0.62","85539.95"
10/17/2022,"EXTTRANSFER DES:ACCTVERIFY ID:5758751083 INDN:ANET KESISOGLU CO ID:1770527921 PPD","0.34","85540.29"
10/17/2022,"TARGET T- 3060 10/15 PURCHASE Rancho Santa CA DEBIT CARD *3649","-253.45","85286.84"
10/17/2022,"EXTTRANSFER DES:ACCTVERIFY ID:5758751087 INDN:ANET KESISOGLU CO ID:3770527921 WEB","-0.96","85285.88"
10/19/2022,"EL TORITO LAGUNA HILLS 10/17 PURCHASE LAGUNA HILLS CA DEBIT CARD *3649","-125.05","85160.83"
10/20/2022,"FIFOBK SV WEBXFR DES:TRANSFER ID:5781864779 INDN:ANET KESISOGLU CO ID:3770527921 WEB","-50000.00","35160.83"
10/24/2022,"THE SPOT RESTAURANT 10/21 PURCHASE ENCINO CA DEBIT CARD *3649","-160.78","35000.05"
10/24/2022,"Online Banking transfer to CHK 3682 Confirmation# 5054674455","-3000.00","32000.05"
10/24/2022,"ARCO42451001 10/23 PURCHASE CHATSWORTH CA DEBIT CARD *3649","-57.63","31942.42"
10/24/2022,"Online Banking transfer to CHK 3682 Confirmation# 4558832252","-1000.00","30942.42"
10/25/2022,"TST* Guss BBQ - Porter 10/23 PURCHASE Porter Ranch CA DEBIT CARD *3649","-35.29","30907.13"
10/31/2022,"SQ *SALON RENON 10/29 PURCHASE Mission Viejo CA DEBIT CARD *3649","-75.00","30832.13"
10/31/2022,"PP*H Studio Salon 10/29 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-148.70","30683.43"
10/31/2022,"NORDSTROM #033 10/29 PURCHASE IRVINE CA DEBIT CARD *3649","-133.93","30549.50"
10/31/2022,"WHITE HOUSE BL 10/29 PURCHASE IRVINE CA DEBIT CARD *3649","-231.67","30317.83"
11/01/2022,"CARMELITAS 10/30 PURCHASE 949-7097600 CA DEBIT CARD *3649","-55.33","30262.50"
11/02/2022,"RALPHS #0 2773 11/02 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-138.03","30124.47"
11/04/2022,"FIFOBK SV WEBXFR DES:P2P ID:ANET KESISOGLU INDN:ANET KESISOGLU CO ID:1770527921 WEB","321.00","30445.47"
11/04/2022,"SHELL SERVICE 11/04 PURCHASE LAKE FOREST CA DEBIT CARD *3649","-50.91","30394.56"
11/04/2022,"HONDA PMT DES:8007086555 ID:2PR5LPCXHJ7IEDT INDN:ANET KESISOGLU CO ID:A953472715 PPD","-303.28","30091.28"
11/07/2022,"ODYSSEY 11/04 PURCHASE 818-3666444 CA DEBIT CARD *3649","-52.89","30038.39"
11/07/2022,"ARCO42451001 11/05 PURCHASE CHATSWORTH CA DEBIT CARD *3649","-41.38","29997.01"
11/07/2022,"RALPHS #0 2773 11/07 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-20.61","29976.40"
11/09/2022,"Online Banking transfer to CHK 3682 Confirmation# 1801293640","-1200.00","28776.40"
11/10/2022,"Online Banking transfer to CHK 3682 Confirmation# 1913650815","-2000.00","26776.40"
11/14/2022,"BKOFAMERICA MOBILE 11/12 3839563850 DEPOSIT *MOBILE CA","481.00","27257.40"
11/14/2022,"CALIFORNIA TERIYAKI GRI 11/10 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-20.30","27237.10"
11/14/2022,"Online Banking transfer to CHK 3682 Confirmation# 4328738981","-2500.00","24737.10"
11/15/2022,"Online Banking transfer to CHK 3682 Confirmation# 4656028797","-1000.00","23737.10"
11/21/2022,"BKOFAMERICA ATM 11/21 #000003226 DEPOSIT PORTOLA PLAZA MISSION VIEJO CA CKCD 4815880027363649","5000.00","28737.10"
11/21/2022,"BKOFAMERICA MOBILE 11/21 3843989875 DEPOSIT *MOBILE CA","696.13","29433.23"
11/22/2022,"MCDONALD'S F10160 11/21 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-11.20","29422.03"
11/25/2022,"MACYS .COM 11/21 PURCHASE 800-289-6229 OH DEBIT CARD *3649","-64.32","29357.71"
11/28/2022,"Online Banking transfer to CHK 3682 Confirmation# 4658569890","-500.00","28857.71"
11/29/2022,"MACYS MISSION VIEJO 11/27 REFUND MISSION VIEJO CA DEBIT CARD *3649","64.32","28922.03"
12/05/2022,"LABCORP CAE50 12/02 PURCHASE NORTHRIDGE CA DEBIT CARD *3649","-20.00","28902.03"
12/05/2022,"ARCO #42451 AM 12/03 PURCHASE CHATSWORTH CA DEBIT CARD *3649","-56.83","28845.20"
12/05/2022,"BENIHANA NEWPORT BEACH 12/03 PURCHASE NEWPORT BEACH CA DEBIT CARD *3649","-267.80","28577.40"
12/06/2022,"FIFOBK SV WEBXFR DES:P2P ID:ANET KESISOGLU INDN:ANET KESISOGLU CO ID:1770527921 WEB","564.00","29141.40"
12/06/2022,"Online Banking transfer to CHK 3682 Confirmation# 4334686032","-563.00","28578.40"
12/07/2022,"IMPERIAL STATI 12/07 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-50.32","28528.08"
12/08/2022,"Online Banking transfer to CHK 3682 Confirmation# 4855646095","-1300.00","27228.08"
12/12/2022,"YAMA SUSHI GRILL 12/09 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-263.97","26964.11"
12/13/2022,"CARMELITAS 12/11 PURCHASE 949-7097600 CA DEBIT CARD *3649","-50.64","26913.47"
12/13/2022,"CHEVRON 0202017 12/12 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-30.57","26882.90"
12/14/2022,"Online Banking transfer to CHK 3682 Confirmation# 4804317075","-2000.00","24882.90"
12/14/2022,"Online Banking transfer to CHK 3682 Confirmation# 4606894541","-700.00","24182.90"
12/15/2022,"CVS/PHARM 0924 12/15 PURCHASE Mission Viejo CA DEBIT CARD *3649","-38.66","24144.24"
12/15/2022,"RALPHS #0 2675 12/15 PURCHASE FOOTHILL RANC CA DEBIT CARD *3649","-17.76","24126.48"
12/16/2022,"PHOTO PRINT 12/14 PURCHASE HTTPSWG.PICTA DE DEBIT CARD *3649","-9.00","24117.48"
12/16/2022,"ARCO #42651 AM 12/16 PURCHASE LAKE FOREST CA DEBIT CARD *3649","-25.67","24091.81"
12/19/2022,"THE GREAT GREEK 12/16 PURCHASE 818-9055250 CA DEBIT CARD *3649","-74.20","24017.61"
12/19/2022,"CVS/PHARM 0924 12/19 PURCHASE Mission Viejo CA DEBIT CARD *3649","-89.69","23927.92"
12/20/2022,"STARBUCKS STORE 05861 12/18 PURCHASE NORTHRIDGE CA DEBIT CARD *3649","-6.45","23921.47"
12/22/2022,"CVS/PHARM 0924 12/22 PURCHASE Mission Viejo CA DEBIT CARD *3649","-88.72","23832.75"
12/23/2022,"SP JUNIE GREY 12/22 PURCHASE 162-67551160 CA DEBIT CARD *3649","-96.98","23735.77"
12/23/2022,"DAISY SHOPPE 12/22 PURCHASE SAN CLEMENTE CA DEBIT CARD *3649","-43.46","23692.31"
12/23/2022,"DAISY SHOPPE 12/22 PURCHASE SAN CLEMENTE CA DEBIT CARD *3649","-92.64","23599.67"
12/23/2022,"RALPHS #0 2773 12/23 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-197.81","23401.86"
12/27/2022,"CVS/PHARM 0677 12/25 PURCHASE RanchoSantaMa CA DEBIT CARD *3649","-30.00","23371.86"
12/27/2022,"CIRCLE K 09477 12/25 PURCHASE WESTMINSTER CA DEBIT CARD *3649","-31.90","23339.96"
12/27/2022,"Online Banking transfer to CHK 3682 Confirmation# 4915738751","-100.00","23239.96"
12/27/2022,"Online Banking transfer to CHK 3682 Confirmation# 4915861732","-1100.00","22139.96"
12/29/2022,"BKOFAMERICA ATM 12/29 #000007078 DEPOSIT PORTOLA PLAZA MISSION VIEJO CA CKCD 4815880027363649","1000.00","23139.96"
12/30/2022,"Online Banking transfer to CHK 3682 Confirmation# 4741999068","-600.00","22539.96"
12/30/2022,"Online Banking transfer to CHK 3682 Confirmation# 4444084828","-500.00","22039.96"
